time_s,p_in_bar,p_out_bar,q_m3s,comp_speed_frac
91,51.88878970857727,48.21141445292885,1.0,0.8303333333333334
92,51.87460359293742,48.18806327703779,1.0,0.8306666666666667
93,51.85959526270427,48.1646657020841,1.0,0.8310000000000001
94,51.8437713006392,48.14122750072877,1.0,0.8313333333333334
95,51.82713864724556,48.117754455656176,1.0,0.8316666666666667
96,51.80970459772455,48.09425235814735,1.0,0.8320000000000001
97,51.791476798775435,48.070727006651154,1.0,0.8323333333333334
98,51.77246324524169,48.04718420535368,1.0,0.8326666666666667
99,51.752672276604386,48.023629762746246,1.0,0.8330000000000001
100,51.73211257332445,48.00006949019232,1.0,0.8333333333333334
101,51.71079315303533,47.976509200493744,1.0,0.8336666666666667
102,51.68872336658782,47.95295470645657,1.0,0.8340000000000001
103,51.66591289394868,47.92941181945698,1.0,0.8343333333333334
104,51.642371739954974,47.905886348007414,1.0,0.8346666666666667
105,51.618110229925826,47.88238409632358,1.0,0.8350000000000001
106,51.593139005133715,47.85891086289236,1.0,0.8353333333333334
107,51.5674690181371,47.83547243904126,1.0,0.8356666666666667
108,51.541111527976554,47.81207460750956,1.0,0.8360000000000001
109,51.51407809523647,47.78872314102155,1.0,0.8363333333333334
110,51.48638057697453,47.765423800862344,1.0,0.8366666666666667
111,51.458031121521074,47.742182335456405,1.0,0.8370000000000001
112,51.42904216315077,47.719004478949316,1.0,0.8373333333333334
113,51.39942641662888,47.69589594979304,1.0,0.8376666666666667
114,51.36919687163442,47.67286244933507,1.0,0.8380000000000001
115,51.33836678706285,47.649909660411765,1.0,0.8383333333333334
116,51.30694968521059,47.62704324594632,1.0,0.8386666666666667
117,51.27495934584403,47.60426884755155,1.0,0.8390000000000001
118,51.242409800155684,47.58159208413806,1.0,0.8393333333333334
119,51.20931532460995,47.55901855052786,1.0,0.8396666666666667
120,51.1756904346814,47.5365538160741,1.0,0.8400000000000001
121,51.14154987848812,47.5142034232869,1.0,0.8403333333333334
122,51.10690863032316,47.491972886466,1.0,0.8406666666666667
123,51.07178188408664,47.46986769034018,1.0,0.8410000000000001
124,51.03618504662163,47.44789328871412,1.0,0.8413333333333334
125,51.00013373095659,47.426055103122806,1.0,0.8416666666666667
126,50.963643749457376,47.40435852149396,1.0,0.8420000000000001
127,50.92673110689183,47.38280889681868,1.0,0.8423333333333334
